Gene,IN,NN,PN,PP
233651_s_at,0.0047536353,0.0060623446,-0.0020071776,-0.0069582663
233652_at,0.008501855,-2.0560237e-05,0.00615499,-0.0013183712
233653_at,-0.0065506008,0.0058779716,-0.0029441968,0.0022601897
233654_at,-0.005067438,-0.0018869381,0.0019408537,0.006462017
233655_s_at,0.0043363455,-0.00015318563,-0.0014361944,0.0045538037
233656_s_at,-0.0069755954,0.0062296805,0.005388365,-0.004851363
233657_at,0.008796836,-0.005660171,0.00048414894,0.0016550993
233658_at,0.00081213407,-0.0021099725,-0.0024710358,-5.9504455e-05
233659_at,-0.00076336804,-0.0023271476,0.005803061,-0.005576685
233660_at,-0.0031941368,-0.006632372,-0.0035481958,-0.00051406975
233661_at,-0.0032638004,0.0020483434,-0.00097126036,0.007906658
233662_at,0.00817635,0.004493083,0.0070022647,0.0030524626
233663_s_at,0.004649151,-0.0012717774,0.0036336284,0.0066013862
233664_at,0.0033467298,0.00327058,0.0019208156,-0.0066650664
233665_x_at,0.0065216166,-0.00477842,-0.0034504537,-0.0047825947
233666_at,-0.0016159704,0.0004566387,0.0043654717,0.004417858
233667_at,0.0062127183,-0.0064617717,-0.00016554739,0.0061688204
233668_at,0.0020902543,0.005362033,0.007987037,0.007268311
233669_s_at,0.0053666662,-0.0006629816,-0.0032931634,-0.0038660083
233670_at,-0.00054905727,-0.001756749,0.0012367233,-0.0023498263
233671_at,-0.0062597254,0.008657547,0.004299782,-0.0008845036
233672_s_at,0.0037399493,0.004268208,0.0051179924,0.006212485
233673_at,0.0026114976,-0.0021037424,0.004605072,-0.0004144277
233674_at,0.0026189822,-3.4771096e-05,0.0051568868,0.004822855
233675_s_at,-0.005939193,-0.0066041304,0.0021407863,-0.0050151506
233676_at,0.005162309,0.0035179888,2.334595e-05,-0.0044422587
233677_at,0.006320518,0.004281241,-0.0023029442,0.0056048674
233678_at,-0.0027828696,0.00041945983,0.005222172,0.00012821221
233679_at,-0.0042390986,-0.004912969,-0.001296148,-0.00087092945
233680_at,-0.0021608458,0.0060915803,-0.0038565057,-0.0050722347
233681_at,0.004325747,0.004235156,-0.0034167022,-0.006397697
233682_at,0.0015580839,-0.004556758,-0.0019874512,0.0047752834
233683_at,0.004115115,-0.0038657777,-0.006227811,-0.001417548
233684_at,-0.0019025635,-0.0028640642,-0.0038880282,-0.0012150457
233685_at,0.0064697047,0.0011976542,-0.0065249423,-0.004781432
233686_at,0.0029950188,-0.004756262,-0.002588387,-0.0018309277
233687_s_at,-0.0027622276,-0.0050933245,-0.001495259,0.012840499
233688_at,0.007041937,0.0071565416,2.6292853e-05,0.0049055438
233689_at,-0.0045789964,0.0037042042,0.0028479437,0.0049140747
233690_at,-0.007815597,0.0036341508,0.003800141,-0.0077153537
233691_at,0.0074053435,-0.003750912,-0.0037499855,-0.003412265
233692_at,0.0015745106,0.0014086684,-0.0031412395,0.0014273957
233693_at,-0.00027188822,-0.0062066815,0.001479081,0.0054303524
233694_at,0.0034437499,0.002375537,-0.0027826342,0.0046966746
233695_s_at,-0.0032468743,0.0062741484,0.0027291623,0.0037130965
233696_at,0.0063382275,0.008298248,-0.00604431,7.679206e-05
233697_at,0.0066170595,-0.00075494294,0.0036596276,0.0012856915
233698_at,0.004159279,0.0002721238,0.0042068274,-0.0013895709
233699_at,0.005126783,0.00448055,0.0019412197,0.0016515964
233700_at,0.00037339923,0.005585946,-0.004172537,-0.0030811038
233701_at,0.002829171,-0.0023592908,0.0008939649,-0.0041396385
233702_x_at,0.005582997,-0.00086079934,0.005414487,-0.0036469458
233703_x_at,0.0016465097,0.006288776,-0.0063469205,0.0086962655
233704_at,-0.0016288748,-0.0053603644,-0.0015696496,0.0053519225
233705_at,0.0012131927,-0.005577894,0.0054884003,-0.0054669655
233706_at,-0.0012552966,0.005366584,-0.005177808,-0.00019933755
233707_at,-0.00021122016,0.0056684376,0.0039497674,0.007814938
233708_at,-5.4298263e-05,0.000787902,0.006242007,-0.0031383
233709_at,0.003014518,-0.00032573903,0.002852758,-0.003075444
233710_at,-0.0060676965,-0.0016918215,-0.006462597,-0.0035013983
233711_at,0.003042706,-0.0067065945,-0.00129188,-0.0006045335
233712_at,0.0055873175,0.0015383823,0.0004092708,-0.00043781547
233713_at,-0.003544892,0.00586332,0.0018587434,-0.002419424
233714_at,-0.005670848,-0.0023503327,0.0070926007,-0.0023783776
233715_at,0.0041407165,-0.003006798,-0.0014508063,-0.00070818415
233716_at,0.0019075333,0.006783567,-0.0035122859,-0.0006531068
233717_x_at,-0.000102336315,-0.005294164,0.004594782,0.0067017647
233718_at,0.0026361968,-0.0046115755,-0.0021456643,0.0075259013
233719_s_at,0.005625312,-0.0030791142,-0.0064908927,0.0015683294
233720_at,-0.0014975287,-0.004273991,-0.0035572546,-0.00047081045
233721_x_at,0.0065303566,0.0033559813,0.0039306115,0.007709462
233722_at,0.0074752048,-0.0072006728,0.0007366129,-0.0012973984
233723_at,0.0071211336,0.002793335,-0.0032518667,-0.0069307964
233724_at,-0.005884298,0.002776986,-0.005663682,0.002879305
233725_at,-0.0024048614,-0.006833457,-0.0035979198,0.0066430364
233726_at,0.0002665474,0.0029185794,0.0036110722,0.00072259875
233727_at,8.644548e-05,0.0076090656,-0.003219599,0.0045152996
233728_at,-0.0012562781,0.008538122,-0.006103978,-0.00059202354
233729_at,0.0032007124,-0.0060626008,0.0016559367,0.0050575826
233730_at,-0.0013629354,-0.0054572094,-0.0021130769,0.0063368683
233731_at,0.002856617,0.0024891198,-0.0060696416,0.00217905
233732_at,-0.0030681032,0.0020774296,-0.0076226513,0.003099629
233733_at,0.004012501,-0.0025704836,-0.00045187335,0.005819514
233734_s_at,0.00304328,-0.005249314,0.0069692344,0.0022356377
233735_at,-0.0067047765,-0.0018669599,0.0019813844,0.0060055666
233736_at,-0.0028404067,0.006105729,0.0029535997,-0.0035984127
233737_s_at,0.001361721,0.0052706175,0.0020012073,0.003981357
233738_at,0.0045775124,0.0019504504,0.0072272103,0.0017944085
233739_at,-0.0008347058,0.00200629,0.0040940037,0.003935793
233740_at,-0.004811985,-0.005783947,-0.0027260953,0.005691436
233741_at,0.006851811,-0.004783437,-0.0042264992,0.0039570816
233742_at,0.0069810664,0.0007497595,-0.006537704,0.0058554527
233743_x_at,0.000750914,-0.006255708,-0.00085559365,-0.0019908622
233744_at,-0.005298476,0.00805774,0.002846095,-0.0007637562
233745_at,-0.0014988729,-0.0002867519,0.0058823153,0.0009169709
233746_x_at,0.0046961675,0.0048519657,0.00535539,0.005457828
233747_at,0.0038784991,0.0007765297,-0.003861023,-0.0069628386
233748_x_at,0.0038469122,0.007792901,0.0024028635,0.0019635775
233749_at,-0.006929967,-0.002835737,0.0032283273,-0.0015787053
233750_s_at,-0.0023611062,0.0024349557,0.004516282,-0.0018390877
233751_at,-0.0014400057,0.0015045364,-0.000388756,-0.001580309
233752_s_at,0.0025702345,-0.0073752324,-0.0012571709,0.0062536
233753_at,-0.0019325938,0.00092794525,0.0052629705,0.001125909
233754_x_at,0.005143263,0.00694635,-0.0029720361,0.006257598
233755_at,-0.001642757,0.0013724306,0.0040406296,-0.005594339
233756_at,0.006257233,-0.0070065698,0.0053840755,0.0036126021
233757_x_at,0.00046537863,-0.0024180822,-0.0004202181,-0.0005694665
233759_s_at,-0.0047722263,-0.0013937856,0.005178548,-0.0055868183
233760_at,0.0022027402,0.00080371025,-0.0019464011,-0.0045881714
233761_at,-0.002288065,-0.0011105017,-0.0051984694,0.005357132
233762_at,0.0054829526,0.004116639,-0.0055054654,0.0003545418
233763_at,-0.003527178,-0.004819542,0.0063086324,0.0028964134
233764_s_at,-0.004383321,-0.004608327,-0.006771748,-0.0024811893
233765_at,0.006244788,0.002673549,0.0066506416,0.006257295
233766_at,0.0073837466,0.0032243824,-0.002003337,-0.005813554
233767_at,-0.0033774101,-0.0002870906,-0.0007386107,-0.0013481067
233768_at,-0.0026828763,-0.0013014046,0.0050619063,-0.005114484
233769_at,-7.799938e-05,0.0044135316,0.001989648,0.0028207824
233770_at,0.000100646146,0.00070617243,-0.0025192562,-0.0043674638
233771_at,0.008486936,0.006314912,0.0065564862,0.0033514437
233772_at,-0.0074873185,0.0063549886,0.0022258402,0.00086467905
233773_at,-0.0044467296,0.0011106072,-0.0007378477,-0.004970166
233774_at,-0.0047305175,-0.004975603,0.0060380907,0.00019819288
233775_x_at,-0.00826269,0.002879811,-0.0047743893,-0.0030646091
233776_at,0.0069420435,0.0042494987,0.004699868,0.005727649
233777_at,-0.0056635933,0.0031355417,0.005841837,0.0021907296
233778_at,-0.00739434,-0.004467209,0.006468991,0.0009261935
233779_x_at,-0.0003686805,-0.0043905866,-0.006370504,-0.006521691
233780_at,0.003752668,-0.0052262205,-0.0022501536,-0.002838995
233781_s_at,0.0042702327,-0.006992556,0.0030072704,0.0018870931
233782_at,-0.0039674025,-0.003619566,0.002141316,-0.0026444346
233783_at,0.0030405447,-0.00051635184,-0.003908654,0.004745417
233784_at,0.008120294,-0.005076539,0.0046586413,-0.003870526
233785_at,-0.0017947656,0.0018560343,-0.0027623207,-0.00052785967
233786_at,0.0007946427,0.005401937,-0.004805677,0.0065762424
233787_at,0.0054018097,-0.003743941,0.0032718338,-0.0026999607
233788_at,-0.0035869863,-0.0033131833,-0.0058156247,-0.002898376
233789_at,-0.0054665674,-0.0024844694,0.008309766,0.00078901264
233790_at,0.00260353,-0.005659227,-0.006159743,0.007078956
233791_at,-0.0021145742,-0.001755981,-0.0007956998,-0.0025244623
233792_at,0.0011440364,-0.00049582217,0.0039158873,0.0014834668
233793_at,-0.0014961739,0.005893455,0.005987815,0.006909261
233794_at,0.00574953,-0.0016492265,-0.00088898564,-0.0017936556
233795_at,-0.0058922353,0.006128824,-0.0039164014,0.00673952
233796_at,0.0064392947,-0.0075660385,-0.0017552242,0.001994268
233797_s_at,0.0046894257,-0.002352271,-0.0019893372,0.0062538246
233798_at,-0.0035903603,0.0017987442,0.004805371,-0.0005775556
233799_at,0.00035722146,-0.0029150948,0.0051724645,-0.005933227
233800_at,-0.00037315866,0.008286814,0.0033701025,0.002860417
233801_s_at,-0.005082432,-0.0010034963,0.0054628737,-0.0037364913
233802_at,-0.0022769962,-0.007537914,-0.0011585872,-0.0012319189
233803_s_at,0.00031958657,0.0056479652,0.002328758,-0.0020356243
233804_at,0.0074879886,0.0022401311,-0.00026623002,-0.00444165
233805_at,-0.0052847518,0.001976956,0.002464061,-0.0060614613
233806_at,0.0031083988,0.0017908266,-0.001672181,0.0036226967
233807_at,0.0003681878,-0.00073518185,-0.0018133195,0.0043221195
233808_at,-0.006746997,-0.0037226765,0.003944108,0.0051473062
233809_at,0.006162304,0.005957938,-0.0009713991,0.003219737
233810_x_at,0.004924006,-0.006307081,0.0049583577,-0.0069120633
233811_at,0.0038583695,0.007419592,0.0046081278,-0.005650786
233812_at,0.0019958313,-0.00020606128,-0.002470296,-0.0024442377
233813_at,0.00074827054,6.461523e-05,0.004934049,0.00480495
233814_at,-0.0023908422,0.005843265,0.0064094085,0.0005345696
233815_at,-0.0071591726,-0.006480272,-0.0024147728,0.001988753
233816_at,0.007859675,0.008055459,-0.0049480204,-0.001013653
233817_at,0.0036551042,0.0047160652,0.0045884405,-0.005735817
233818_at,0.00016476288,0.004880763,0.0011222998,-0.006331465
233819_s_at,0.0013526162,-0.0027778342,-0.007384451,0.0046567232
233820_at,0.006164118,0.001803232,-0.0036100543,0.004252173
233821_at,0.0068936255,0.0050336607,-0.003919321,-9.09768e-05
233822_x_at,0.0065110563,0.005199825,0.00516053,-0.0036455158
233823_at,0.0052074343,-0.0015052101,0.0039701606,0.0031057685
233824_at,0.005179579,0.00474326,0.006373987,-0.005564308
233825_s_at,-0.0019913178,-0.005713338,-0.0055086077,-0.0031642762
233826_at,0.008059488,0.000873925,0.00409334,-0.003658168
233827_s_at,0.0040271026,-0.0005442792,0.003301068,0.0017008765
233828_at,-0.000980189,-0.0008923162,-0.0017292632,0.0055143232
233829_at,0.0012236309,-0.004849353,-0.0028644928,-0.0013056481
233830_at,0.00060724455,-0.0040500835,-0.004592616,0.0019984227
233831_at,0.0016035556,-0.000654217,0.005002654,0.003545201
233832_at,-0.0014398852,0.010766613,0.0056291493,-0.00039744377
233833_at,0.004390354,0.0044584507,-0.0013359472,-0.0059416997
233834_at,0.005298643,0.008022648,-0.0013384146,-0.006055253
233835_at,0.0017711443,-0.0007974417,0.003434352,0.0072486782
233836_at,0.00660047,0.0015063937,-0.0045699715,0.00087565265
233837_at,0.007077789,0.0072916034,0.0030515743,0.0015715491
233838_at,-0.006815556,-0.007415386,-0.0035986733,-0.0036663706
233839_at,0.0038233148,0.007254206,-0.006036427,0.0030230705
233840_at,-0.00032999716,-0.0066307136,-0.006179878,0.006723386
233841_s_at,0.0021696268,-0.0059334394,0.0063576456,0.003584229
233842_x_at,0.0028247873,0.0031436372,0.0068977666,0.0011681293
233843_at,-0.003198255,0.008084214,-0.00474842,-0.0031465078
233844_at,0.00038406876,-0.0010866611,0.0057493006,-2.4519724e-05
233845_at,-0.006192457,-0.007139607,0.0023665156,0.004293685
233846_at,0.002020662,-0.0068888133,-0.0045680334,0.002747916
233847_x_at,-0.001694947,-0.003192095,0.004014555,0.001427715
233848_x_at,0.0058937767,-0.00061081426,0.0015232721,0.0005169554
233849_s_at,0.0031825923,-0.0031355515,0.0055979793,-0.001301818
233850_s_at,0.005155672,0.0067238887,-0.0018817433,0.0071418853
233851_s_at,-0.0020787157,-1.2838457e-05,-0.0054202224,0.00095812546
233852_at,0.002357266,-0.003095857,0.004313329,0.0032432321
233853_at,0.00046500785,-0.0052603767,-0.0020558815,-0.00011103303
233854_x_at,0.0057510165,-0.0064235395,-0.00414408,0.002077798
233855_at,0.0040397155,-0.00273925,0.0012013484,-0.0022492646
233856_at,0.0009394638,-0.0049186563,0.0013874235,0.0030815967
233857_s_at,-0.0053149904,0.0020994977,-0.004690759,-0.005447113
233858_at,-0.0016223672,0.005962689,-0.0019081096,0.0015646555
233859_at,0.004163858,0.00030104062,0.0066161975,0.0023993987
233860_s_at,-0.0005160409,0.0012470715,0.00556366,-0.0029402156
233861_at,0.005873502,0.00087698863,-0.004281569,-0.0012347853
233862_at,0.0043556187,-0.004139209,0.0080745965,-0.0031525835
233863_at,-0.0014796694,0.0028179416,-0.0024498084,0.0011912568
233864_s_at,-0.0031281526,0.0005650852,0.005016132,-0.0020575058
233865_at,-0.0037486095,0.006463248,-0.00666696,0.0051735034
233866_at,-0.0005636302,0.0012838196,0.0024415264,0.0051099197
233867_at,0.0014898389,0.00010763244,0.0062493747,-0.0010096442
233868_x_at,0.0009912698,0.0012830113,-0.0010339856,-0.004192927
233869_x_at,0.002933276,0.005001804,0.00013258988,0.004561387
233870_at,0.0019728977,0.00665407,0.00627126,0.0055229063
233871_at,0.0020913703,0.006200839,0.0006766069,0.004087321
233872_x_at,0.0047012055,0.0037953502,0.0006527466,0.004909187
233873_x_at,-0.0029789452,-0.004711639,0.005936399,-0.0011670878
233874_at,-0.0019219533,0.0069059837,-0.003922367,-0.0017236263
233875_at,-0.0029018228,0.00041972654,-0.0035507723,-0.005186402
233876_at,0.0030368785,0.0023594527,0.004304538,0.000193824
233877_at,-0.0062600565,-0.00747124,-0.004836391,0.0057841567
233878_s_at,0.0039997576,-0.0028231123,0.0031249837,-0.00028546224
233879_at,0.0069756466,0.0023118176,0.0064874585,-0.0004828002
233880_at,0.00045292443,-1.8731387e-05,-0.00100873,0.008311854
233881_s_at,-0.001758681,0.0034065954,-0.0061177523,0.0009146696
233882_s_at,0.0037711146,0.008853149,-0.0057122502,0.0069515095
233883_at,-0.0011512068,-0.00015182079,-0.0026645982,-0.00058282685
233884_at,-0.0034448206,0.00030952937,0.006891418,0.006414161
233885_at,-0.0060642427,-0.00045561037,0.0049735564,-0.0015315197
233886_at,-0.0040518506,0.004011884,-0.0036635378,-0.0021937669
233887_at,0.0009615596,0.008495697,-0.0011221163,-0.001228614
233888_s_at,-0.0051468113,-0.0016682213,0.0054690684,-0.004393053
233889_at,0.006439819,-0.000943669,-0.006407121,0.0053880205
233890_at,0.00047341434,-0.0020397652,0.00530551,-0.0054301987
233891_at,-0.0061431127,0.0007087409,-0.0040556053,0.0022481098
233892_at,0.00612716,0.0047475263,0.0067405333,0.007226023
233893_s_at,0.002810606,0.0047090775,-0.007560882,-0.0026416755
233894_x_at,0.00012356394,0.003046023,0.00061020325,0.0048361327
233895_at,0.00513958,0.0048627933,0.0048066545,0.0058835372
233896_s_at,0.0054360847,-0.0022372238,0.0075689633,0.005751397
233897_at,0.005099927,0.0025022647,0.00066584867,0.0019082851
233898_s_at,-4.9858263e-05,-0.0025795707,0.0035242452,0.00021272944
233899_x_at,0.0013452101,-0.0014879502,0.0026373037,0.0029417444
233900_at,-0.0024299761,0.0006342748,-0.0006600786,-0.006284507
233901_at,0.0041650236,-0.0066315047,0.0076196906,-0.005746047
233902_at,-0.0038237108,-0.0025327734,0.0006084555,-0.0014499435
233903_s_at,-1.9231884e-05,-0.0065829637,0.0035889095,-0.003242511
233904_at,0.004944858,0.007241586,-0.003235109,0.0024064116
233905_at,0.0031026609,-0.005110022,-0.0008577342,0.006446713
233906_at,0.0019119076,-0.0025441356,0.0035610269,-0.0045086625
233907_s_at,0.0052471035,-0.0007747447,0.0042073852,0.0011846442
233908_x_at,-0.006989217,0.002268355,-0.003886159,-0.010342825
233909_at,0.0066166045,-0.0010653842,0.0007771087,-0.0016467376
233910_at,-0.00019959519,-0.00055903406,0.0048492006,-0.004765398
233911_s_at,-0.00042061455,-0.00019157003,0.004283785,-0.00575333
233912_x_at,0.0007986187,0.0021577512,-0.007164847,0.0017623759
233913_at,-0.0053516882,-0.002014987,0.0056078355,-0.0017165475
233914_s_at,-0.008189052,-0.004268528,-0.0014118936,-0.0026444327
233915_at,-0.0028032926,0.0070047937,-0.0017199897,-0.00223341
233916_at,0.00416696,0.0007436357,0.001046039,0.006857466
233917_s_at,0.0015797892,-0.0022072657,0.0028385795,-0.0046375077
233918_at,0.009449989,-0.0005271699,-0.006305415,0.0066209305
233919_s_at,-0.0012373346,-0.0076704887,0.00048269043,-0.0004039291
233920_at,0.0018943711,-0.0008158009,-0.005205977,0.0028783367
233921_s_at,-0.007842888,-0.0019381178,0.00051120704,0.0011271395
233922_at,-0.00030961534,0.0066643674,0.004875244,0.0012807356
233923_at,0.0076795844,-0.004438033,-0.006101979,-0.0001743928
233924_s_at,0.0031338974,0.0072584944,0.002339898,-0.0058748065
233925_at,9.483446e-05,-0.0037951977,0.0012732384,-0.007726751
233926_at,0.0009883548,-0.0037268684,0.0016511247,-0.004744423
233927_at,-0.005435247,0.003951989,-0.0032999755,0.0075002396
233928_at,0.0052111326,0.002850175,0.0033490695,0.008101358
233929_x_at,-0.0040184963,0.0038994923,-0.005848128,-0.0076939915
233930_at,0.005464929,-0.00498242,-0.0011903307,-0.0020453227
233931_at,-0.004606971,0.004887634,0.0062092924,0.0013630571
233932_at,-0.00031611053,0.0038172333,0.0062242947,0.0048110625
233933_s_at,0.0015661181,0.006727412,0.0059894924,-0.00027180702
233934_at,-0.00042415853,-0.0037489664,0.0008296187,-0.0011876215
233935_at,-0.0017470405,0.0036370815,-0.00095032307,-0.0060623214
233936_s_at,-0.0013243333,0.00074331317,-0.0003164609,0.0038764004
233937_at,-0.004006306,7.1821414e-05,-0.00439607,-0.00014399331
233938_at,0.005125512,-0.001634587,0.0004377231,-0.00060089637
233939_at,0.002391963,0.00020610107,-0.0052677295,-0.0069893626
233940_at,-0.00445928,-0.0042867856,0.00073547644,-0.0035529977
233941_at,0.0017833983,0.0050825453,0.0063568754,0.00012685203
233942_at,0.0031281789,-0.00215848,0.0042726193,-0.0043731946
233943_x_at,-0.002858632,-6.643195e-05,0.00055578025,-0.0002984537
233944_at,-0.002101664,-0.0007714184,0.0016546745,-0.0027066
233945_at,-0.0072983773,-0.004476401,0.0014166407,-0.006430074
233946_at,0.0005759618,-0.0010326667,0.003676035,0.0040269834
233947_s_at,-0.00090115244,0.008387924,-0.0009439696,-0.0021281713
233948_at,0.0060971696,0.005311787,-0.00033050033,-0.0011464953
233949_s_at,0.0038831488,0.0068068304,-0.0023089843,0.0075447103
233950_at,-0.0054160245,0.00020591762,-0.006318515,0.006225444
233951_at,-0.0047731195,0.0024621577,-0.0056215753,0.0009313789
233952_s_at,0.000296758,-0.0019784756,-0.0025022933,-0.0036874155
233953_at,0.0021736554,0.0047352705,0.0035245,-0.0017935098
233954_at,0.006679616,0.0029010023,0.0037519305,-0.002306987
233955_x_at,0.0024220783,0.0037181855,-0.005614113,-0.002532124
233956_at,-0.0056700874,0.005670568,-0.0002704735,-0.00042740273
233957_at,-0.0033386212,-0.0013364048,-0.0031764377,0.002006039
233958_at,0.00424772,0.0065972935,0.003269023,0.0075518913
233959_at,0.0071549616,-0.0054931943,-0.0025112138,-0.004403498
233960_s_at,-0.00050973595,-0.0007876622,-0.0010985803,-0.0049538063
233961_at,-0.0053105764,-0.0039197835,0.0076064663,0.002357029
233962_at,-0.0075031733,-0.0068755136,0.00326348,0.0056773475
233963_at,-0.0053521157,0.006773697,0.0038658944,-0.00040168047
233964_at,0.0057860157,0.00015360273,0.0004000992,0.008240359
233965_at,-0.003807049,0.00033755382,-0.0025708673,0.0034349817
233966_at,0.0014533405,0.002907551,-0.00064655906,-0.0065254136
233967_at,-0.0017829051,0.006822701,-0.005335505,0.0060382853
233968_at,0.0068804473,6.965902e-05,0.0064282287,-0.004162511
233969_at,-0.0050715646,0.004765783,-0.001213778,0.0052479478
233970_s_at,-0.0079804845,0.005672372,-0.0075876396,0.006149164
233971_at,0.0052539147,-0.0031419434,0.0059537687,0.003936314
233972_s_at,-0.0066843815,0.0023467308,-0.00053156295,-0.0031775865
233973_at,-0.0021079537,-0.00067074026,0.005973288,0.0065790247
233974_s_at,-0.0038383768,0.00031317392,-0.0050731343,0.0019323197
233975_at,0.005789607,0.0052927607,0.004114935,0.0015107014
233976_at,-0.0018320659,-0.00087595877,0.0050382,-0.0064847153
233977_at,0.008943126,0.008302235,0.0049483716,0.0029053981
233978_at,-0.005896385,0.0041264417,0.00040851542,-0.0055204476
233979_s_at,-0.0023495136,0.00095765,-0.0056996895,-0.0049143927
233980_s_at,-0.004112732,-0.00663183,-0.0049690777,0.0014374022
233981_at,-0.00603021,-0.0040547135,-0.0012643822,-0.006452128
233982_x_at,-0.0031764319,0.00039605016,0.004868141,-0.0015344295
233983_at,-0.0026824616,0.0050882706,-0.0028319354,0.0024819006
233984_at,0.00032340185,0.005303453,0.003349827,0.005917179
233985_x_at,-0.0055576465,-0.00020060803,0.0077677043,-0.0029061672
233986_s_at,0.004511325,-0.0013509009,0.0025021785,0.007040584
233987_at,-0.0029646032,0.0054514427,0.001904719,-0.0064762174
233988_x_at,-0.0014395608,-0.005490301,-0.001213454,-0.0042304713
233989_at,0.0046557104,0.0067555113,-0.0062161284,-0.00022098527
233990_at,0.008432486,0.0034123445,-0.0048512435,0.0069712945
233991_at,0.0087039685,-0.0005034736,0.0066060303,0.0048739025
233992_x_at,-0.008666893,0.00067938614,0.00069021515,-0.00017144888
233993_at,0.008074425,-0.0025815144,-0.00037973712,0.00074166566
233994_at,-0.0023795157,0.003933086,0.0050450885,0.004009146
233995_at,0.0045971624,0.007301482,0.005990193,0.00096685457
233996_x_at,0.0090486575,0.00013889818,0.0022925425,0.0011673339
233997_at,-0.0020235768,0.0056813248,-0.005059698,-0.00062952976
233998_x_at,0.006986821,0.0023846794,0.0017106477,0.0030854882
233999_s_at,0.008176689,0.00197888,-0.0062415674,0.0028194017
234000_s_at,0.0027808032,0.0031733657,-0.0075741806,0.0027294517
234001_s_at,-0.00014594916,0.0063977772,-0.0034209052,-0.0068722344
234002_at,0.008124223,-0.0027764225,0.004236976,0.002206756
234003_at,-0.0009542021,0.0014181446,0.0030199056,-0.0017946303
234004_at,-0.0002523246,-0.0043997425,0.0008821698,0.0043870932
234005_x_at,0.004187176,0.0027801462,-8.270469e-05,0.0005630597
234006_s_at,-0.0033109782,0.0026855269,-0.0024951075,0.0013811664
234007_at,0.0031414866,-0.004716122,0.0022884416,-0.00639219
234008_s_at,0.003571667,0.0023744819,-0.002674597,0.007502276
234009_at,-0.005483709,-0.0033977425,-0.0060232705,-0.0005076866
234010_at,-0.003072977,-0.004480924,0.003055122,-0.004828844
234011_at,0.00014886662,-0.0009859232,-0.007223563,-0.006116682
234012_at,-0.003428945,0.004152305,0.0035369322,-0.0016664595
234013_at,0.0048238304,-0.0057037054,-0.0048533636,0.00329566
234014_at,0.006711627,-0.0041654827,0.005416525,0.0008040911
234015_at,-0.0076404638,-0.0031821986,-0.00093198306,-4.3656535e-05
234016_at,-0.0022600868,-0.0023896846,-0.003625441,-0.004710604
234017_at,-0.0033132285,0.00552619,-0.0019226538,0.0014035973
234018_s_at,0.0045702793,0.001500981,-0.0062229987,0.0012131194
234019_at,0.0073940735,0.0016119354,0.00058358087,-0.0023885071
234020_x_at,-0.0052598235,-0.00042883455,-0.00057151297,0.0082946485
234021_at,0.0021623445,0.004710346,-0.0049331943,-0.0008624265
234022_at,-0.0031176966,0.0024107848,-0.0028250136,-0.0027202365
234023_s_at,-0.0061625494,0.0070172236,-0.006686335,0.008899562
234024_at,-0.0022712948,-0.005425491,0.0012080071,-0.001484288
234025_at,0.007160373,0.0046903896,-0.0021809381,0.0057354923
234026_at,0.003787885,-0.0055335127,0.004645738,0.0028514958
234027_at,0.0015348963,0.005166079,-0.0061462102,-0.0049481946
234028_at,0.0053338422,0.0029497538,0.0020754475,0.0042755757
234029_at,0.0059179654,-0.00078224053,0.005758741,0.008011184
234030_at,0.0019828577,-0.0029393742,-0.003040399,0.003923334
234031_at,0.003223787,-0.0030385398,-0.00065043726,0.0017482879
234032_at,0.00069234456,0.00091813074,0.0013204191,0.0043376917
234033_at,0.0054659597,-0.004378215,0.004380678,-0.007019379
234034_at,-0.00028457108,0.004583287,-0.0055248667,-0.0054442375
234035_at,0.005972258,-0.0041363975,-0.004419499,-0.002016064
234036_x_at,-0.0028518157,-0.005516494,0.0045447857,0.004520246
234037_s_at,-0.005027673,0.0080520455,0.006968363,-0.0015233174
234038_at,0.00046109606,0.00012161126,-0.0059055956,-0.0045091873
234039_at,0.00322254,-0.0047027133,0.0018675185,0.0054553044
234040_at,0.0012105767,-0.0022023406,0.0048954207,-0.00529819
234041_at,0.0029481326,-0.0045873797,-0.0038047594,0.004717158
234042_at,-0.0013559335,-0.005783896,0.004079691,-0.0013140261
234043_at,0.005842543,-0.0027038944,-0.0015505336,-0.00084774534
234044_at,-0.0052217366,-0.0011761534,-0.007430268,-0.0065924246
234045_x_at,0.0019962618,0.0018828833,-0.005636061,0.007104658
234046_at,0.002761693,0.005959826,-0.004415462,-0.0018105252
234047_at,-0.0028433837,0.004523227,0.0018830838,-0.0025933087
234048_s_at,0.0046557826,-0.0027440558,-0.005844825,-0.0065876613
234049_at,-0.0022195326,-0.00043253004,0.0017150447,0.0023769753
234050_at,0.005084704,-0.0053801034,0.008138754,0.005203541
234051_at,0.0006180047,-0.00095971173,0.0033147647,-0.0020684483
234052_at,0.0006084185,-0.005731329,0.00046689072,0.0032878807
234053_at,-0.0044326703,-0.0059730536,-0.0056275786,0.008148234
234054_at,0.0028405671,-0.0013979911,-0.005294689,0.00026994274
234055_s_at,0.0022812507,-0.0022000824,-0.0061476813,0.00119515
234056_at,0.0021564893,-0.0016756613,-0.00018929705,-0.003896778
234057_at,0.0031513094,0.0023640727,0.004300261,-0.0032777945
234058_at,0.0035307351,-0.0016245326,-0.003199968,0.0013719625
234059_at,0.0064964006,-0.0036153512,0.004150759,-0.0055316533
