Gene,0,1,2,3
238679_at,-0.001989666,-0.00619699,0.004817583,0.0052236947
238680_at,0.00409355,0.004848554,0.0010048464,-0.003419305
238681_at,0.0037144187,-0.0012988003,0.0049222796,0.0017869523
238682_at,0.006723962,0.0018751915,0.005473308,0.006260752
238683_at,-0.005416932,0.0074416283,0.0070005464,-0.0063612363
238684_at,-0.0056396043,0.0051044333,-0.00063817244,0.004219201
238685_at,0.0027009163,0.0066840323,-0.0027799078,0.0059826486
238686_at,0.0014572842,-0.0023648972,-0.0036929955,-0.00055964844
238687_x_at,-0.009254852,0.004109695,0.003842325,0.004045219
238688_at,0.0039029673,0.008573801,0.0049744435,0.005787967
238689_at,-0.004835111,-0.007707987,-0.0032096168,0.0016714113
238690_at,0.0034075738,0.008957786,-0.0034795809,0.003124514
238691_at,-0.0019543066,0.0047770995,0.0006591639,0.003870268
238692_at,0.005540238,-0.008832534,0.0006189466,-0.0038828854
238693_at,-0.0032282458,0.0027712125,-0.006134633,0.0034629616
238694_at,-0.0057240357,-0.005642004,0.0032080438,-0.0010129734
238695_s_at,0.004214005,0.0051833508,0.0062370463,0.003585064
238696_at,0.0058239764,0.006356286,-0.0022845846,0.0042766975
238697_at,0.0028492874,-0.003501242,-0.0049227597,-0.0071627186
238698_at,-0.00086641056,0.0017841511,0.0051345997,0.0019402545
238699_s_at,0.0042781993,0.002776158,0.0019081471,4.2976004e-05
238700_at,0.0063432027,0.0009632897,0.0038783175,-0.0015610775
238701_x_at,-0.0043992335,0.006623057,-0.0013936914,0.0029183133
238702_at,0.0057553854,-0.00248316,0.0027593065,0.006744196
238703_at,0.003922366,0.005684732,-0.0013215644,0.0029532702
238704_at,0.0076730875,-0.002306077,0.004801352,0.0031803062
238705_at,0.0029368121,0.0022053286,0.004668486,0.0001110304
238706_at,-0.0039649736,-0.0043555675,0.005107745,-0.00029673168
238707_at,0.0008331991,0.0048174956,-0.00221886,-0.0022229748
238708_at,-0.0016635838,-0.00091226003,0.005081468,-0.00691234
238709_at,-0.0043988256,-0.006145065,-0.0054505537,0.005210724
238710_at,0.004166473,0.0018697337,-0.0076400293,0.009657247
238711_s_at,0.00614665,-0.006104237,-0.0052843355,-0.002531181
238712_at,-0.003914087,-0.00018547193,0.006303376,0.0014276261
238713_at,-0.0069720056,0.0057061817,-0.00563932,-0.0023481466
238714_at,-0.0036155588,-0.0018308796,0.0068368795,0.0054221964
238715_at,-0.001642412,0.0032356328,0.0036929918,0.002986481
238716_at,0.0028149753,0.011406062,-0.0047430363,-0.006688119
238717_at,-3.4177527e-05,-0.0034392218,-0.0066236104,-0.005735443
238718_at,0.0037326843,0.0023897244,0.0017260298,-0.0068748156
238719_at,-0.001054921,-0.0054940567,-0.0042197835,0.0058887945
238720_at,0.0049823606,0.0022297208,-0.0027601975,0.0075420924
238721_at,0.0013463033,-0.005314707,0.00453856,0.0049446505
238722_x_at,-0.004217688,-0.004078251,0.006384029,-0.007055634
238723_at,0.0058552446,0.0055937706,-0.006855941,0.0030832752
238724_at,0.00044432445,-0.0062790853,0.0006821064,0.008040214
238725_at,-0.0023771636,-0.006236963,0.00059323484,0.006662657
238726_at,-0.00172605,-0.0061835777,-0.0065074665,-0.0041496963
238727_at,-0.0042643333,-0.0012859228,0.001428644,0.0010973365
238728_at,0.0027588839,0.0026321022,-0.005465553,-0.005025977
238729_x_at,0.005131424,-0.0008670631,-0.007481616,0.0032793628
238730_at,-0.0049228785,0.0034820475,0.0077895303,-0.0012848767
238731_at,0.0027968916,-0.0028721655,-0.0051017855,0.00657428
238732_at,-0.0054128948,-0.0068746107,0.004322514,0.0026566712
238733_at,0.0014548624,0.0038026157,-0.0016133911,0.0022285255
238734_at,-0.0034812638,-0.002268526,-0.0016592493,0.0064755874
238735_at,0.004687237,-0.0012086264,0.0054918327,0.005470463
238736_at,-0.0038843856,-0.0071261674,0.0006903846,0.0014833629
238737_at,0.0043254457,-0.005974816,0.007228918,-0.0038654625
238738_at,-0.0010943075,8.225182e-05,0.0008356756,-0.0034753273
238739_at,0.004513581,-0.0027971165,-0.007312869,-0.0047560204
238740_at,-0.006590815,0.0017626195,-0.0006833894,-0.001715583
238741_at,-0.0012693678,0.00021739292,-0.0064367154,-0.0020050723
238742_x_at,0.00667134,0.0019739135,-0.00035330027,0.0067177094
238743_at,0.006719576,0.000461992,0.007299182,-0.004734992
238744_at,0.0047863843,-0.0023966387,0.0052041314,-0.005471878
238745_at,-0.0005741312,0.0054188035,0.0004957679,0.00030680167
238746_at,0.0050853426,-0.001768562,-0.002375322,-0.0040200134
238747_at,0.0069723786,0.006732516,0.0019256258,0.003292158
238748_at,0.0072619654,0.0038112274,0.0037763955,0.0017993135
238749_at,0.0057617826,0.0006377633,-5.5188364e-05,0.0025443465
238750_at,0.003177449,0.0033797822,-0.0034612352,-0.004320165
238751_at,0.002389578,0.003536356,0.006336435,-0.007486155
238752_at,-0.0038007488,-0.0002229596,0.0019439332,-0.0029006437
238753_at,0.004448408,0.0016586331,-0.0035592262,-0.004514401
238754_at,-0.0040977155,-0.00013767138,-0.002153742,-0.0056245117
238755_at,0.0057514133,0.0005323808,-0.00024286941,-0.0062648095
238756_at,-0.0031685168,0.0047231754,0.00016224594,-0.0018532749
238757_at,-0.00592522,0.0009992479,-0.00503648,-0.0038605572
238758_at,0.0055565247,0.0048965355,0.006223886,-0.0018051798
238759_at,0.0020675752,0.004768455,-0.004291288,0.006895631
238760_at,0.0075143497,-0.0053575435,0.0050869733,0.005470973
238761_at,0.0009869712,-0.005648862,0.0020888683,0.004669238
238762_at,-0.0041701184,0.001545835,-0.0062187524,-0.0039420268
238763_at,0.0052663703,-0.0019368083,0.0076705613,0.0007315419
238764_at,0.0016229238,0.0016215774,0.0020273053,-0.0012257933
238765_at,0.0050519966,0.0015214485,0.0039804657,-0.004010452
238766_at,0.0037053416,-0.001060743,0.0018183216,-0.0005636162
238767_at,-0.004864419,-0.006578146,0.0029406308,0.006858607
238768_at,0.00015836941,0.0022738033,-0.0040040384,0.00095077656
238769_at,-0.0008970395,0.0046955436,0.006143519,0.0010423862
238770_at,-0.0035210778,0.00010381917,0.0036132147,0.00084746594
238771_at,0.004115855,-0.001852354,0.0055390378,0.005506183
238772_at,0.00097453914,-0.0010852836,0.007936058,0.0071582617
238773_at,-0.003896936,-0.006998375,8.113324e-05,-0.005488006
238774_at,-0.0043671997,-0.0025642004,-8.341311e-06,0.002469888
238775_at,0.00016991526,-0.0056560924,-0.006328051,-0.0043536616
238776_x_at,0.0061180466,-0.0030963211,0.005755534,-0.0016772697
238777_x_at,0.0011514372,-0.0025455563,0.0032899738,-0.0019024306
238778_at,-0.00028184667,-0.0056474847,-0.006026633,-0.0061515616
238779_at,-0.0045751655,0.0006205867,-0.005093093,-0.0058229812
238780_s_at,-0.0058874995,0.0014879402,-0.005684425,0.005315509
238781_at,-0.0034844559,0.0076998663,0.006174181,-0.0038397387
238782_at,0.0011224882,0.005839928,0.0021942926,-0.0027584967
238783_at,-0.005979562,0.007761887,-0.0017672979,-0.0040430585
238784_at,0.0013640035,0.007289413,-0.0049174125,0.0038347652
238785_at,-0.00016492033,-0.0034954275,-0.00062480016,-0.0052011115
238786_at,-0.0027501462,0.0002422472,0.0065594176,-0.0044740527
238787_at,0.004404477,-0.0010188321,-0.0075957235,0.0037548386
238788_at,0.0045620864,-0.0033808337,-0.0008672028,-0.00605751
238789_at,5.386414e-05,0.0006720675,0.0061118677,-0.002417083
238790_at,-0.003385603,-0.0058975657,-0.0034759985,-0.0038370667
238791_at,0.00031459937,0.0005157888,0.0061068553,0.006517023
238792_at,-0.0031206647,-0.001519111,-0.006650344,-0.0016498595
238793_at,-0.00018781339,0.0034370376,-0.0010167458,-0.006338844
238794_at,-0.0013252278,0.0049846177,0.0028045375,-0.0012614666
238795_at,0.0038429773,0.002433176,-0.0014998732,0.0060469545
238796_at,-0.002964352,0.0023905735,-0.0019538254,-0.0034082376
238797_at,0.0033777265,0.000869482,-0.0048807287,-0.0044773454
238798_at,0.006972279,0.0011241446,0.0038259544,0.003723354
238799_at,3.605489e-05,0.005567647,-0.0036898095,-0.0028352726
238800_s_at,-0.0053985147,-0.004804202,-0.007226048,-0.0042055747
238801_at,0.005455156,-0.0015025965,-0.001592269,0.006100988
238802_at,0.0037245643,0.0061963205,0.0063402173,-0.0013272181
238803_at,-0.007905463,0.0063719857,-0.004133264,0.0030010277
238804_at,-0.0058829645,0.008565004,0.00036071968,-0.0012846204
238805_at,-0.0048255133,-0.0056383675,-0.0016310307,-0.009890272
238806_at,0.00668532,-0.000790942,-0.00064500724,0.0041153054
238807_at,0.0024330656,0.0028956893,0.0007828293,-0.0025421856
238808_at,0.0048085516,-0.0011692456,0.0037167256,-0.0034433736
238809_at,-0.0021443213,0.0030963535,-0.0037777245,-0.004038723
238810_at,-0.0046918113,-0.00566451,0.0076818415,-0.0012238864
238811_at,0.004048821,-0.0044557042,0.0029520467,0.0074495776
238812_at,-0.0015172795,-0.005445623,-0.0012033245,0.0026815245
238813_at,-0.0009162654,-0.005991201,-0.0007824881,-0.0051085185
238814_at,0.006291231,-0.0038638914,-0.0053850976,0.00059362303
238815_at,0.00798785,0.0015771434,0.0046579964,0.008111696
238816_at,-0.0004583461,0.0031936322,0.0025812967,-0.00014033582
238817_at,-0.0026992948,-0.0008707377,0.0060804402,-0.0026049216
238818_at,-0.0017479318,-0.0027511895,0.0058605946,0.0010952222
238819_at,-0.004813788,0.003635617,-0.0020954716,-0.004899218
238820_at,-0.00020880476,-0.00066116627,0.0024447087,-0.0047865775
238821_at,-0.00039279342,-0.0041612354,-0.00035210807,0.0077629765
238822_at,-0.006541769,-0.005454538,-0.005702973,0.0026929472
238823_at,-0.004638403,0.0024605559,0.001316929,0.0040959963
238824_at,0.0062465006,-0.002741068,0.0072418046,0.0031661731
238825_at,0.002359194,-0.0034541658,-0.003798697,0.007527952
238826_x_at,0.0067471894,0.00096596166,0.000919083,-0.0024166966
238827_at,-0.004438411,-0.00018880406,0.005414302,-0.0077298093
238828_at,0.00617585,-0.0017275203,0.004966043,-0.00043503262
238829_at,-0.0042741112,-0.0035970907,-0.0060247052,0.00038842703
238830_at,0.006092891,-0.000797547,-0.0052713947,0.004978728
238831_at,0.0030533026,0.0032597997,0.0048956587,-0.0049852245
238832_at,0.004928052,-0.0042828494,-0.00018172587,-0.0015028813
238833_at,0.00012739985,0.0050847186,-0.0032488655,0.0021593766
238834_at,0.0013929734,-0.0053801406,-0.0010687858,0.0035803062
238835_at,-0.00044303408,-0.0037459626,-0.0032449784,-0.005652282
238836_at,-0.0038607307,0.0019287405,0.0015715929,-0.0028885885
238837_at,0.0017737687,0.0065016486,-0.0057099345,-0.0016464721
238838_at,0.0013089001,0.0070203785,-0.0003282931,0.007904522
238839_at,-0.0062333113,-0.0064768125,0.0041729277,-0.0034299209
238840_at,-0.0029833855,-0.0011877378,2.1451091e-05,-0.0029781305
238841_at,-0.0013708784,0.0070354277,0.0063910363,0.0039260676
238842_at,0.00087750633,0.0027260445,0.006303767,0.001739001
238843_at,-0.0013373204,0.0036118634,-7.920054e-05,0.0010882884
238844_s_at,-0.006441435,0.0032898095,0.00213427,-0.005957749
238845_at,0.0049345344,-0.0014891856,-0.0011985409,-0.0012356609
238846_at,-0.0028272902,-0.0038971177,0.0007993958,0.0063995514
238847_at,0.0041538686,0.002652186,-0.0029135656,0.004512004
238848_at,-0.007723039,-0.0030582787,0.005276747,0.0025612589
238849_at,-0.0005657996,-0.0029034428,0.0044037215,0.0042227525
238850_at,-0.0025519612,-0.0069563077,0.005065598,0.004202949
238851_at,0.0055268547,-0.002978282,-0.005142611,0.0040181554
238852_at,0.0044944063,-0.0008888264,-0.00051806786,0.004505824
238853_at,0.0047644055,-0.000728465,0.00042755273,0.00491305
238854_at,-0.0009133111,-0.0024768938,-0.0044189137,-0.0035529102
238855_at,0.0026003707,-0.001154726,0.0053893323,0.0028060423
238856_s_at,-0.002224628,0.0024678742,-0.0049278545,-0.0051299534
238857_at,0.006127436,0.005823187,-0.002471135,-0.0040581087
238858_at,-0.0047668656,-0.0045482935,-0.006152856,0.006755076
238859_at,0.0046924967,0.0036379271,-0.0011238456,0.0010805766
238860_at,-0.00852624,-0.0029387847,0.0039246394,-0.005251573
238861_at,-0.0021916935,0.005651304,0.001909164,-0.0060222107
238862_at,-0.0004441724,-0.00027591333,-0.0052780197,0.0050153215
238863_x_at,0.0005082763,0.0075294734,-0.004416363,-0.007855655
238864_at,-0.002951472,4.6636098e-05,-0.0034847993,-0.005690999
238865_at,-0.004568591,-0.005636891,0.0063269325,-0.002873956
238866_at,-0.0067535886,-0.005176525,-0.004148919,-0.0032917995
238867_at,0.0036077013,0.004771832,1.8452774e-05,-0.0017596409
238868_at,-0.0067888466,-0.003311078,-0.0059045977,0.006044406
238869_at,-0.0008364576,-0.0011038803,-0.0021436731,-0.0068633095
238870_at,0.0058223116,0.0031501178,0.005334029,0.0027644844
238871_at,0.0070246547,0.0027533579,-0.0070138434,0.0053704837
238872_at,0.0032226273,-0.006981327,0.002232382,0.0056887376
238873_at,-0.005185711,-0.0033607793,-0.005313054,-0.0062715677
238874_at,-0.0037975663,0.007095836,0.0033691442,-0.0060754726
238875_at,0.0045467615,0.0054037925,0.0022636205,-0.002367829
238876_at,0.006749983,-0.005978317,0.004945268,0.0002775459
238877_at,-0.0015908466,0.0052425186,-0.0031251302,0.0021523926
238878_at,-0.0062262593,0.00400196,-0.0022899802,0.006723152
238879_at,0.0035424514,-0.006293949,-0.006640214,-0.006437382
238880_at,0.005397972,-0.0045521753,0.002603037,-0.0046057994
238881_at,0.0057549644,0.0063693146,-0.0009923602,-0.007014941
238882_at,-0.0047572255,0.005537351,0.005940418,-0.0061732186
238883_at,0.003571549,-0.0040549557,0.0063014133,-0.004940909
238884_at,0.0036298565,0.0023433445,-0.0046847295,0.0018321214
238885_at,-0.0046113827,0.0018158515,-0.0044681923,-0.0012554299
238886_at,0.006176383,0.0006524364,-0.0023696953,-0.0047412715
238887_at,-0.0076292306,0.0005638488,-0.00728343,-0.005734195
238888_at,-1.6568363e-05,0.0053700474,0.0052536484,0.004910628
238889_at,-0.0045955316,0.000595811,-0.0020817895,0.001248739
238890_at,-0.0018641982,-0.0058415174,-0.004390781,0.0030500856
238891_at,-0.005789782,-0.0038677899,0.0063054306,0.0070289653
238892_at,-0.002099653,-0.0081166085,0.00069123175,0.004705068
238893_at,0.00023382841,-0.0031552664,0.005649782,0.000308187
238894_at,0.005780359,5.402517e-05,-0.0015796463,0.0020011505
238895_at,0.004472333,0.0042053116,-0.0064296173,-0.002449801
238896_at,0.0070201354,0.0062987735,-0.004843636,-0.004295225
238897_at,-0.0023258552,-0.0013408733,-0.0026792453,-0.0030352168
238898_at,-0.000732277,0.0025438704,0.0031771527,0.007727149
238899_at,-0.0067364424,0.0051161125,0.0055941055,0.0046907025
238900_at,0.007601032,0.0020771304,0.006359439,0.006354283
238901_at,0.0059660473,-0.004687903,0.008360264,0.006892315
238902_at,-0.005115646,-0.0024376274,0.0012998929,-0.0022072918
238903_at,0.0068279076,-0.0039910194,-0.004527974,0.0010668647
238904_at,-0.0047432273,-0.0008875966,0.00735458,-0.005074
238905_at,0.0049308804,-0.0052856985,0.0068514994,0.0051383865
238906_s_at,0.0027293514,-0.001879515,0.005249234,-0.006739416
238907_at,0.005062721,-0.0028605605,-0.00044151684,0.0067037595
238908_at,-0.0011957893,-0.00038732646,-0.0025301129,-0.00025329497
238909_at,-0.0038459252,0.005409784,-0.0045199064,-0.0033305532
238910_at,0.0043126214,0.004084213,-0.0059596864,0.0059715584
238911_at,-0.0062662815,-0.0031450407,0.003372618,-0.005786166
238912_x_at,-0.0053337556,0.004991671,0.006176955,0.004887107
238913_at,-0.0065645357,-0.0022611488,-0.0010241395,0.0016432714
238914_at,-0.0004716204,0.003912354,0.0010112147,0.003884697
238915_at,0.0044769766,-0.0063717486,-0.0039280606,0.00096484326
238916_at,-0.0057322844,-0.0015011196,0.0038979254,0.001909335
238917_s_at,0.0015781063,0.004748902,-0.0029358682,-0.0025188648
238918_at,-0.0031844017,-0.0006678214,0.0010763626,-0.00033367221
238919_at,0.0044050743,0.005851801,0.0024293403,-0.0021940423
238920_at,0.0062643727,0.0003181872,-0.004163703,-0.0014758464
238921_at,-0.004359231,0.0054174997,0.0073730154,-0.0011924646
238922_at,0.0021679534,-0.0026822235,-0.0029125672,0.0070467503
238923_at,0.00511421,-0.0044030417,-0.0018490324,-0.0018899363
238924_at,-0.0052374024,-0.00073286216,0.0057577603,0.0027485988
238925_at,-0.0011671633,0.0014262918,-0.0053966255,0.0064541446
238926_at,0.003528925,0.0021154683,0.0051833782,0.0003118151
238927_at,0.004645785,0.0038387775,-0.0050878897,-0.0035155641
238928_at,-0.0019420194,-0.0056705587,-0.005300233,-0.005016018
238929_at,0.0050089005,0.00086045073,-0.005446418,-0.0035093108
238930_at,-0.006630063,0.0024454156,0.0029321208,0.0050046877
238931_at,-0.0036573275,-0.0025308721,-0.0062732184,-0.0003010889
238932_at,-0.0049956804,-0.0053445892,0.0034478034,-0.0016720061
238933_at,2.6684653e-05,0.0074620834,0.00366304,-0.0006674686
238934_at,-0.004387845,0.0049566757,-0.0022672496,-0.0051092696
238935_at,0.0008812867,0.0014134062,-0.0067303358,-0.005132048
238936_at,0.0052928342,-0.0043227323,5.691007e-05,-0.0019770733
238937_at,0.003091642,0.00053410087,0.005532059,-0.007635612
238938_at,-0.0049802796,0.00179416,-0.0018849563,0.0055845543
238939_at,-0.0019423863,0.0010094118,0.003745995,-0.0048867627
238940_at,0.0012303112,0.0010432304,-0.0032158706,0.007167245
238941_at,5.584126e-05,0.0044956375,0.0064078313,0.0035546168
238942_at,-0.00084701786,-0.00017939945,-0.00070740114,0.0018791872
238943_at,0.005878172,0.0062401905,0.00023606796,-0.00315933
238944_at,-0.0045119547,0.0083526885,0.0010965813,0.0028023638
238945_at,0.0031680227,-0.0030510982,0.0007889404,0.00044072553
238946_at,-0.0068270713,-0.0038304657,-0.006058233,0.0043232916
238947_at,0.0042055133,0.0012924409,-0.0010772789,0.0055647893
238948_at,-0.0067463946,-0.0062859994,-0.0016139388,0.0055272114
238949_at,0.0035583426,-0.0029741612,0.0006535019,-0.004787885
238950_at,0.005278657,-0.0057383412,-0.004962452,0.0030437855
238951_at,-0.004612133,0.00015270905,0.00034766545,-0.0028607515
238952_x_at,0.005464086,-0.0016572892,-0.0032062542,-0.004744325
238953_at,-0.004871802,-0.0045531057,-0.0060674194,-0.00034177737
238954_at,-0.00035458137,-0.0066913036,0.007643841,-0.005746811
238955_at,0.0037605898,-0.0009491909,0.005971066,0.007060624
238956_at,-0.0067813355,0.0050837,0.003376146,-0.004205399
238957_at,0.008493394,0.00064883794,-0.00053310895,-0.0059732534
238958_at,0.0022801515,-0.002985189,-0.0038622317,0.007617289
238959_at,0.0076234085,-0.001501288,-0.00056643726,-0.0009011444
238960_s_at,0.006993915,0.001930906,0.0033047977,-0.005399795
238961_s_at,0.004831034,0.0030175694,-0.00046791244,0.0068059107
238962_at,0.005431893,0.004160662,-0.0012351287,-0.0030795382
238963_at,0.005406165,-0.001390552,0.0007130896,0.006127305
238964_at,0.0038118972,-0.005407072,-0.003836541,0.0009538239
238965_at,0.005857744,0.0023250831,-0.002416483,0.0017737711
238966_at,0.0048378934,-0.003516479,0.00047829287,0.0012501387
238967_at,-0.0058987616,-0.0061762393,-0.005219731,-0.0013392703
238968_at,0.0066024037,0.0029152888,-0.004367257,-0.0040537333
238969_at,0.0012831964,-7.406179e-05,0.0055494914,-0.0060185594
238970_at,0.006717331,0.0005167482,0.0059924703,-0.0021837833
238971_at,0.0028693813,0.007899824,-0.005548405,0.00591657
238972_at,0.008863934,0.007984478,-0.004647366,0.002166213
238973_s_at,-0.003890506,0.0012609059,-0.005860171,-0.003076635
238974_at,-0.008177612,-0.008752123,-0.0054583643,0.0047562
238975_at,-0.0024047033,0.0027098758,0.0017798987,-0.0037652948
238976_at,0.0039300146,-0.0012820637,0.0040194616,-0.0021264113
238977_at,-0.0005777413,0.0013051648,-0.0059869927,0.0061902027
238978_at,0.00070790056,0.0062294994,-0.0024468123,-0.0040820227
238979_at,-0.0023303889,0.006939689,0.004908544,-0.00425097
238980_x_at,0.004501794,-0.0033138942,-0.0055670487,0.0028113623
238981_at,-0.0063136173,0.0061377604,-0.0039294525,0.0070389537
238982_at,0.003815734,0.0064403703,0.0076596816,0.002265772
238983_at,-0.002522352,-0.0039208923,-0.0054071588,-6.4844746e-05
238984_at,-0.0056154914,0.0025264805,-0.004856217,-0.0043586837
238985_at,-0.006626975,0.0045212307,0.0064350395,0.003658343
238986_at,0.0030537425,-0.0036440713,0.0042184647,-0.0027506116
238987_at,-0.0030493932,0.00402012,0.0057586604,-0.006712037
238988_at,0.00411336,-0.0011893241,-0.0011132854,2.5189403e-05
238989_at,-0.005796454,-0.0035054926,-0.0045005586,-0.0035796207
238990_x_at,-0.0055308198,0.0058282297,0.0033139542,0.0013690385
238991_at,0.0055284193,-0.00047196387,0.0063617304,-0.0064585693
238992_at,0.0036703576,-0.0029493307,-0.0060473066,0.0029597539
238993_at,0.0049582333,0.004964556,0.003790673,-0.004543326
238994_at,-0.0064573535,0.0039906665,0.0034801494,-0.0023710157
238995_at,-0.0011713874,-0.0023476933,0.0028814452,-0.00079213566
238996_x_at,8.5031235e-05,0.0045839814,-0.004641358,-0.0048232228
238997_at,0.0005032261,0.008217905,-0.0014338432,0.0045382967
238998_x_at,0.0016665632,0.004690331,-0.003055918,-0.0048297094
238999_at,-0.005487347,0.006390175,0.0005995159,-0.0041857627
239000_at,0.001044895,0.0070572323,0.0016883026,0.0026092092
239001_at,-0.004227818,0.0048473096,0.004605764,0.0058623273
239002_at,-0.0060368273,0.0019620801,-0.00063230854,0.003863069
239003_at,-0.000104575956,0.00011167177,-0.0060455343,-0.0058406633
239004_at,-0.005022789,0.002519723,0.0012341726,0.005564167
239005_at,0.0013807265,0.0019129377,-0.0065330067,0.0006625855
239006_at,-0.0049563,0.008244289,0.002043372,-0.0025568428
239007_at,0.0025700352,-0.0045699007,-0.00491235,-0.0012611427
239008_at,0.0051539,0.00090075843,0.00015079262,0.002208537
239009_at,-0.001305314,0.003551772,0.007807942,0.00026541244
239010_at,0.0020807055,0.007614921,-0.0027583062,4.4439657e-05
239011_at,-0.0035976185,0.0067640906,-0.0047861002,0.0014848913
239012_at,-0.0008851795,0.0063281786,-0.0061846892,0.0059504528
239013_at,0.006671208,-0.0009902582,0.00011317791,-0.005401119
239014_at,-0.0054036393,-0.005362685,-0.0056807804,-0.0021930116
239015_at,0.00035726852,0.003867676,-0.002965481,0.00742115
239016_at,-0.001500342,-0.0031881342,0.0048954156,-0.004403337
239017_at,-0.0041383724,-0.004278643,-0.002520864,0.00029662225
239018_at,0.0044179377,0.005863666,-0.004201572,0.0014671591
239019_at,-0.0059790853,0.00027919112,-0.0061274115,0.001581539
239020_at,-0.0067370594,0.0033924484,-0.0012563983,-0.0023802517
239021_at,-0.0013040971,-0.0052480055,-0.0005285611,0.0022573334
239022_at,0.0043206834,-0.005576061,0.0029648363,-0.0019779014
239023_at,-0.00471251,0.0028488357,-3.4023622e-05,-0.0040908474
239024_at,-0.0060166214,-0.0040331166,0.00012769835,-0.0027592594
239025_at,-0.0055772355,0.0053122942,0.006816233,-0.004329139
239026_x_at,-0.0051810597,0.007110237,-0.008105728,0.008181036
239027_at,0.001806185,0.008223186,0.006611798,-0.0057508913
239028_at,-0.005257808,0.0047469507,0.00084636995,0.0019281727
239029_at,-0.0027316818,0.008095957,0.0060953144,-0.0022159512
239030_at,-0.0010698589,-0.003075817,0.0001046437,0.005932748
239031_at,0.0009366019,0.005186219,0.0008316606,0.005037331
239032_at,0.0020091794,0.0065511605,0.0031757625,-0.006455598
239033_at,-0.0044021234,-0.0039191996,0.0035286138,-0.007236816
239034_at,0.0027798212,0.0054238546,0.0025542034,0.0027242491
239035_at,-0.0047875736,-0.007954056,-0.0036160909,-0.004041556
239036_at,-0.002683483,-0.0005112513,-0.006261122,0.007849473
239037_at,-0.00627742,0.004291299,0.0012700816,-0.0004897199
239038_at,0.005441888,0.0017507675,0.005398104,-0.0027933153
239039_at,-0.00025985265,0.0049746004,0.0011202589,-0.0019105196
239040_at,0.0029238968,0.0039616893,-0.007443572,-0.0020476468
239041_at,-0.005020841,0.0012405962,0.000100292295,-0.0029204201
239042_at,-0.003190838,-0.0012102908,-0.002155862,-0.0022956247
239043_at,0.0035000406,-0.002526072,0.001534329,0.0008150771
239044_at,-0.0013167482,-0.00036391587,0.0032739728,0.0001964931
239045_at,-3.365702e-05,0.0052432436,0.0017909883,-0.00059933466
239046_at,0.0075810566,0.006151263,-0.0070981802,-0.0058013266
239047_at,0.003751402,-0.0009729462,-0.006756508,0.003295366
239048_at,-0.0025349313,0.00062011514,-0.0046792394,-0.004937221
239049_at,0.00465507,0.0053904695,0.005171019,0.0010961357
239050_s_at,-0.0012986814,-0.0074058385,0.0064481404,0.0022821077
239051_at,-0.0023385796,-0.0010379165,-0.005319048,-0.0007718988
239052_at,0.003848257,-0.005522532,0.0015138983,-0.0056479494
239053_at,-0.003971746,-0.007148632,-0.003647762,0.004172021
239054_at,0.0034819471,0.002424874,-0.004283948,-0.006414697
239055_at,-0.00564611,-0.0063071735,0.0048404844,0.0076482436
239056_at,0.0007988527,0.0031062076,-0.0048966235,-0.004901918
239057_at,0.004389407,-0.002488886,0.003601385,0.005255885
239058_at,0.00048093856,-0.0007253427,-0.0063001756,-0.0013763002
239059_at,0.0046369876,0.0048838328,-0.0023947556,0.004623873
239060_at,0.0005153296,0.0039527784,-0.0017046866,-0.0002194155
239061_at,0.0021111376,0.0013386034,0.003058203,0.010403889
239062_at,-0.0051969895,-0.0063076713,-0.00503174,-0.002588666
239063_at,-0.001380515,-0.0075636436,-0.00012014695,0.0059717232
239064_at,-0.00093121454,-0.00282339,-0.006945012,-0.006254781
239065_at,-0.0012379515,-0.0070503205,0.0054831724,-0.0018075914
239066_at,0.0025704727,0.0007896031,-0.0006445248,0.007032356
239067_s_at,0.0015367573,0.004027411,-0.0060680504,0.0036947941
239068_at,-0.0046276483,-0.0044012954,-0.0034481476,0.005801406
239069_s_at,0.0021250339,-0.0019453171,0.0042068018,0.004091943
239070_at,0.00259442,-0.0038839174,0.0051924433,-0.005450893
239071_at,-0.0014416716,0.005710268,0.003165739,0.006264207
239072_at,-0.002601793,0.0059270756,0.0063781105,4.3825203e-05
239073_at,0.006894638,-0.0037308761,-0.004512949,0.0031806603
239074_at,0.003589846,-3.6159832e-05,0.0005821711,0.0012460543
239075_at,0.0035962854,-0.006516902,-0.0055820383,0.0041445573
239076_at,-0.0043186685,0.0015543218,0.0039475686,-0.0079336045
239077_at,0.002030878,-0.0029481295,-0.0018609954,-0.0032458284
239078_at,-0.00057185837,-0.0019645065,0.00717587,-0.0036286106
239079_at,0.007549858,0.008183524,0.004106119,-0.0014591285
239080_at,0.00612251,0.003083324,0.001102944,0.0044333655
239081_at,0.00071348617,0.0022611439,-0.004371471,-0.00427975
239082_at,-0.005464973,0.003352207,-0.007021544,0.0051354603
239083_at,-0.004558981,-0.007113661,-0.0035532203,-0.0021072973
239084_at,-0.001565135,0.005121952,0.00457958,0.0015719833
239085_at,-0.0023088104,0.0010299119,8.8256595e-05,-0.001361828
239086_at,0.0028169614,0.0056154705,0.0026062874,-0.005023462
239087_at,0.007897482,-0.0062708436,0.0065541603,0.008242512
239088_at,0.006845545,0.002726856,-0.0021616248,0.0022832046
239089_at,0.005859763,-0.0007779442,0.0023079177,0.00019817807
239090_at,-0.005934332,0.0056294906,-0.0042137033,-0.0049642753
