Gene,IN,NN,PN,PP
234461_at,0.006215733,0.0009166297,0.004357843,-0.0026516519
234462_at,-0.0043661017,-0.0066446653,-0.002571452,0.0030376886
234463_at,0.0039598923,-0.002534682,0.0053685564,0.003028533
234464_s_at,-0.003587061,-0.0050668255,-0.00017850165,-0.00072285143
234465_at,-0.0015060466,0.0018408457,-0.0050712815,0.0033622629
234466_at,-0.0037339744,0.0026725107,0.00441056,0.0038752463
234467_at,-0.0014296814,-0.002763995,0.0031257416,0.004711016
234468_at,-0.0056419163,0.0031410272,0.007318357,0.0052392576
234469_at,0.0028379331,0.0070057036,-0.0011067911,-0.0039251246
234470_at,0.0012623575,0.001027503,0.0010615566,0.00420011
234471_s_at,-0.0033839147,0.004830843,0.0052409805,-0.005672263
234472_at,0.002979195,-0.003894205,-0.0002006385,-0.0023690518
234473_at,-0.0037631176,-0.0059053334,-0.000502415,0.0006326436
234474_x_at,-0.004671704,-6.0787315e-05,-0.004500126,-0.001576299
234475_x_at,-2.7377033e-05,0.0055127256,0.0045923376,-0.005328914
234476_at,0.0059088226,0.006058701,0.0036450913,0.0050462033
234477_at,0.0013894641,-0.0034958962,-0.006624232,0.003127779
234478_at,0.0026658762,-0.004939703,0.0072848634,-0.004686193
234479_at,-0.0058555584,-0.001179869,0.00020349033,0.0004981233
234480_at,-0.006374137,-0.004225987,-0.0004161988,-0.0031329207
234481_at,-0.004101121,0.0041128215,0.004671317,-0.0009453571
234482_at,-0.00778967,0.004396519,-0.0047120554,0.007608167
234483_at,0.0073524374,-0.004590986,-0.0029399581,0.0075428053
234484_s_at,0.0066108922,-0.00071468065,0.0038130041,0.00033949877
234485_at,-0.004696108,0.0024754577,0.003934672,-0.0010666292
234486_at,-0.005626738,-0.006349619,0.005094968,-0.00012943108
234487_at,-0.0034878892,0.007344996,-0.0014636378,0.0065661785
234488_s_at,0.008421385,0.0018746865,-0.004538948,-0.0020932162
234489_at,0.0009388614,0.00025169962,0.0067162877,-0.003834019
234490_at,0.0033664247,-0.003272523,0.0042935116,0.00046280178
234491_s_at,0.0072387005,-0.0026755848,-0.002952483,0.0011758038
234492_at,0.0046926527,0.0016344134,-0.0021723446,-0.0030304291
234493_at,0.0036790757,-0.004825433,0.007059175,-0.0053382246
234494_x_at,0.0057715,-0.005453868,-0.0057325736,0.0040951683
234495_at,-0.005713795,0.0069857454,0.0060244673,0.0025256542
234496_x_at,-0.003290066,0.00047672182,-0.0025132094,0.0070397444
234497_s_at,0.0072736093,0.0069442336,0.00084010686,0.0059596933
234498_at,-0.00062210666,-0.0042660595,-0.000541754,-0.0039832876
234499_at,0.0004232904,0.004652407,0.006310813,-0.0017774468
234500_at,0.0021860115,0.0018083177,-0.00061706296,0.0018625583
234501_x_at,-0.0018582914,0.0027006282,0.0012734358,0.001691728
234502_at,-0.0011927665,0.0057295877,-0.0034312299,-0.0037524384
234503_at,0.00068496534,0.0003861284,0.0005316449,0.00079383433
234504_at,0.004970257,-0.0034875427,0.0051169926,0.007016101
234505_at,-0.00579352,-0.0052815434,0.00247989,0.0063373847
234506_at,0.0040934165,0.006060937,-0.0064729406,-0.004140244
234507_at,-0.0034487564,0.008067427,0.0007044432,0.0044595026
234508_at,0.0053432067,0.0017609674,-0.0021359134,-0.0020489765
234509_at,0.0018902051,0.0027773627,-0.0051289247,-0.0045734467
234510_at,0.0010660852,-0.0020426947,-0.005016138,-0.006003764
234511_at,0.0024408922,0.0013902439,0.0024399161,-0.0057155294
234512_x_at,0.002048903,-0.0017782394,0.006038832,-0.00828253
234513_at,0.005739694,-0.002676091,0.008518595,-0.0024715697
234514_at,-0.0039836774,-0.0017112321,-0.004430289,-0.0025506627
234515_at,0.007098186,0.0009619231,-0.0035145965,-0.002648668
234516_at,-0.0006117712,0.004879458,-0.006331421,-0.00096070784
234517_at,0.0022400739,0.005130678,0.0066900426,-0.0031866636
234518_at,0.00017274785,-0.0045216456,0.00548409,-0.0051758466
234519_at,0.0036210136,0.00078074983,0.0057578385,-0.0067086113
234520_at,0.005512342,0.0078931665,-0.0012165012,-0.006584969
234521_at,-0.0031680812,0.0036594246,0.0048311795,-0.0001607241
234522_at,-0.00715296,0.0045787347,-0.0063781845,-0.0018880956
234523_at,0.006499817,0.0064369175,-0.0033507287,0.003313129
234524_at,-0.007383337,-0.0010027688,-0.0053921794,-0.0049993284
234525_at,-0.0050782077,-0.005480449,0.0015693902,0.0036232017
234526_at,0.0054016365,-0.0056627854,-0.0032787768,0.0055020275
234527_at,-0.004908344,0.006063828,0.0015637131,0.0061986847
234528_at,0.006375775,0.004382567,0.0057039163,0.003247304
234529_at,-0.0037681146,-0.005297357,0.0049546957,-0.005934115
234530_s_at,0.0016376696,-0.004155271,-0.005390324,0.0058774953
234531_at,0.005726035,0.0040545743,0.0027660108,-0.002795273
234532_at,0.0038875707,0.0069221333,-0.0067663174,0.003847903
234533_at,-0.00061955303,0.00021914286,-0.0059613045,0.0068020374
234534_at,0.0019242784,-0.0062181125,-0.0052647856,-0.0013986576
234535_at,0.0010742043,0.003156514,0.0073427893,0.006760426
234536_at,-0.0035091417,-0.006389229,-0.0029501996,-0.0045917877
234537_at,-0.0074241105,0.0020770906,-0.00080399227,0.00029624888
234538_at,0.0068314434,0.0071256123,-0.0063953237,-0.0032127535
234539_at,0.0026444674,0.0008189333,0.007637308,0.005683304
234540_at,0.0014003231,-0.0064855,0.006495903,-0.0059442725
234541_s_at,0.002401498,-0.002059218,-0.0022257576,0.0043665236
234542_at,-0.002007003,-0.0065430286,0.0024483532,-0.0015630765
234543_at,-0.0019736723,0.0056943824,-0.0040286323,-0.0003320296
234544_at,-0.006962604,-0.0056149024,0.0014403762,0.00089126884
234545_at,-0.006062733,0.0016789198,-0.0040402156,0.00067193777
234546_at,0.006571616,-0.00029302048,0.005868061,0.0068991357
234547_at,0.0017753206,-0.0022569129,0.0006092463,-0.0025766355
234548_at,0.005930643,0.0054134233,0.005308303,-0.0027224056
234549_at,0.0069110747,0.001407088,-0.005776724,-0.004991612
234550_at,-0.0023834081,-0.001695609,0.0068773516,-0.003009895
234551_at,-0.005857416,0.0060731936,0.00030942608,-0.002101173
234552_at,0.007796897,-0.0013358219,0.0022119675,0.0005112677
234553_at,-0.0063990853,-0.0059569296,0.0010614875,-0.0060041356
234554_at,-0.00029046077,-0.0037571993,-0.0052125896,-0.0046299626
234555_at,0.007343811,0.0025329231,0.0027262124,0.000632784
234556_at,-0.0018467506,0.0046938267,0.004498102,-0.005403198
234557_at,-0.0049651247,0.0069558527,0.0050737886,-0.006959989
234558_at,-0.0041540246,-0.0033273424,0.007221333,0.006078104
234559_at,-0.0066119423,-0.0034641614,0.0008080301,0.005056682
234560_at,0.0066022845,-0.0026554887,-0.004048144,-0.0020664718
234561_at,-0.001270712,0.00011604765,-0.00087437814,0.00025804012
234562_x_at,-0.00875051,-0.0014267712,-0.0026649944,-0.005138642
234563_at,0.007357912,-0.00060500164,-0.0016614813,0.0024002772
234564_at,0.0011819089,-0.0012881357,-0.0055405167,0.0026248747
234565_x_at,-0.0003531414,-0.0006459254,0.0010813796,-0.0056603225
234566_at,-0.0024181409,-0.003602269,0.0016617641,-0.0037877082
234567_at,0.00016998629,0.0007243363,-0.0025133328,0.0014998217
234568_at,-0.0019398229,0.0039428324,-0.0023688695,0.0029260663
234569_at,0.0020253991,0.0023259881,-0.0030639574,-0.003923823
234570_at,-0.0015515357,-0.0001893442,-0.0066121966,0.0005813321
234571_at,0.0050997264,0.00191573,0.0018648537,0.0014826009
234572_at,0.0049298094,-0.0044063455,0.0017445271,0.0066137235
234573_at,-0.0068495027,-0.0051104217,0.0027712337,0.003809338
234574_at,-0.0032433446,0.006575708,0.0069963736,-0.002725379
234575_at,0.0039862073,0.0073871966,-0.002727658,-0.0010330918
234576_at,-0.00036478697,0.00550319,0.006173535,-0.00062942575
234577_at,-0.0053482456,0.0015414001,0.0010742081,-0.0023356893
234578_at,-0.0052617094,0.0037952233,-0.0014448761,-0.0022261858
234579_at,9.927857e-05,-0.0012647721,0.0025105244,0.001099798
234580_at,0.0071951756,0.0037731102,0.0024280166,-0.0045445836
234581_at,0.0026144956,-0.0068564606,0.0022336042,-0.0045567527
234582_at,-0.005647979,0.0026914666,-0.0061398386,0.0025305224
234583_at,-0.00048367216,-0.004245935,0.0051137744,-0.003652484
234584_s_at,0.0045229793,0.0017493739,-0.0059339064,0.00056321383
234585_at,0.008131007,0.007254122,-0.0056226198,0.0071781515
234586_at,0.00754581,0.0044968375,-0.0035813868,-0.0030713945
234587_at,0.003689469,0.006952842,0.0028384444,-0.005786735
234588_at,0.006746333,-0.0067355633,-0.00030039175,-0.0020996574
234589_at,-0.0019862575,0.004899818,0.0068824734,-0.002143112
234590_x_at,-0.005362112,0.0014428076,-0.0022175238,0.0033290058
234591_at,0.005211724,-0.0021427653,0.0006910974,0.006017945
234592_at,-0.004935521,-0.0022385903,-0.0038477744,0.0006677832
234593_at,-0.0071661165,-0.00024036676,0.001083866,-0.00010899776
234594_at,-0.003865758,-0.0030021484,-0.0053008404,0.006981438
234595_at,-0.00408808,0.0034027335,-0.0041535455,0.0018832545
234596_at,-0.00010368427,-0.007686322,0.007307232,-0.004118714
234597_at,0.0050374004,-0.0023333754,-0.0046103955,-0.005338602
234598_at,-0.006785809,0.0020553626,-0.004529971,0.0074015944
234599_at,0.0036739856,0.0025673176,0.0019958885,-0.0050689583
234600_at,0.0029989453,0.002649304,0.006167564,9.712039e-06
234601_x_at,-0.0064241705,0.0037195324,0.00036193148,0.0027135436
234602_x_at,-0.005268363,-0.006150531,-0.0028462776,0.0016022162
234603_at,-0.0023175676,-0.0029114778,-0.0024822864,-0.00050948455
234604_at,0.007210019,0.0062636267,0.0034294901,-0.0010850963
234605_at,0.0064483113,0.0023636986,0.004005338,-0.0034733312
234606_at,-0.0007619668,0.003233581,0.0009445806,-0.005858376
234607_at,0.0069298306,-0.0041240742,0.0015458551,-0.0015899191
234608_at,0.0030593912,0.0004094258,0.00088207517,-0.00393732
234609_at,0.0058646654,-0.002551253,0.0047075106,-0.0027885824
234610_at,-0.0034870387,-0.0033447617,-0.0030894855,-0.00049543695
234611_at,0.0070723193,0.0054821195,-0.005165246,0.007637831
234612_at,0.00014754047,0.0067562074,0.0029986778,0.0077821137
234613_at,0.00017686395,0.0016241595,-0.0025170832,0.0052654515
234614_at,-0.0035775944,-0.005083638,0.0052705603,-0.003872685
234615_at,-0.006145625,0.0014686176,0.00017811453,0.007512201
234616_at,0.0024188627,-0.0019115222,0.0025084214,-0.0019933477
234617_at,-0.0051364293,0.00069298357,0.004247364,0.006370357
234618_at,-0.0014408198,0.003293695,0.004832885,-0.005695669
234619_at,0.0023159,0.0038937049,-6.0244834e-05,0.0023541993
234620_at,-0.0038231157,-0.0006545811,-0.0042996276,-0.00275184
234621_at,-0.0049521914,-0.0071985153,0.0077371793,-0.0017690161
234622_at,-0.0009889089,-0.0015612186,-0.0036237792,0.00021174292
234623_x_at,0.0070110224,0.0064104144,0.003293155,-0.002171973
234624_at,-0.000454407,-0.007477041,0.0035653266,0.006556979
234625_at,-0.0075935847,0.0012715274,-0.0042337184,-0.005325438
234626_at,-0.0023307346,0.0025430974,-0.0024391015,0.0070051868
234627_at,0.0035641843,0.0029071774,0.003409449,0.0037093735
234628_at,-0.0011218087,-0.00423474,0.0058745393,0.0067649796
234629_at,0.0010762386,0.0049882163,0.0010564534,0.004694609
234630_at,0.008133834,0.0050183176,0.002947412,-0.0067128832
234631_at,-0.005220648,0.0003505097,-0.0031517467,0.004143289
234632_x_at,-0.0027005984,0.004968144,-0.005038633,-0.0023555811
234633_at,0.004580319,0.0034523562,0.0066772895,-0.006178459
234634_at,0.003490411,-0.0040608197,0.002529281,-0.0047238474
234635_at,-0.0009061175,-0.005711401,-0.0026936843,-0.0030200074
234636_at,-0.005116642,-0.0042557227,-0.0054462105,0.0045598927
234637_at,-0.0061724703,-0.007842312,-0.006537641,-0.0016729595
234638_at,-0.00071625586,0.003997408,0.0022367064,0.0022137049
234639_x_at,-0.003113921,0.004301436,0.0038768556,0.004241281
234640_x_at,0.001782307,0.0010660536,-0.0010267568,-0.006796916
234641_at,0.00788447,0.0011159206,0.0016383637,0.0038410735
234642_at,0.007578582,0.0025184376,0.007627148,-0.0031945533
234643_x_at,-0.004546105,-0.00021978834,0.001870896,0.0020689007
234644_x_at,0.00014451318,-0.0014919431,-0.005558685,0.0038534044
234645_at,0.0040691444,0.007799678,0.0034385442,-0.0055933176
234646_at,-0.004903547,-0.007200814,-0.0020171774,0.006714322
234647_at,0.00086938695,0.0068355626,0.0056306664,-0.0069225407
234648_s_at,0.00055922364,0.0046184734,0.0041163224,-0.00622203
234649_at,0.006488591,0.003193728,-0.0023625258,-0.005407693
234650_at,0.004606143,0.0021395243,8.177453e-05,0.00021200738
234651_at,-0.006814678,0.007712488,0.0054659094,-0.006684215
234652_at,-0.002391812,-0.0042215777,0.0050160205,0.0023902433
234653_at,0.0033292924,0.0061519025,0.005553059,-0.00020211046
234654_at,0.000737559,0.002124462,0.0030999416,-0.0021776555
234655_at,0.0047548325,-0.006065611,0.008115749,0.0037988585
234656_x_at,0.006444408,-0.0062613087,0.0019339211,0.00533178
234657_at,0.005929673,0.0029887168,0.006644914,0.0023023249
234658_at,-0.0020233092,0.0017323876,-0.00018299362,-0.006242772
234659_at,0.00061855814,0.008327518,-0.00059218303,-0.006058488
234660_s_at,0.006537652,0.001801286,0.00029877573,-0.0045300475
234661_at,-0.0019800845,-0.006099271,-0.005123404,0.00072696945
234662_at,-0.004829449,-0.003230646,0.0081221545,0.00019406293
234663_at,0.003805659,-0.0065389825,-0.0061497926,0.0012876979
234664_at,-0.004806009,0.002561613,-0.00554759,-0.0019076947
234665_x_at,-0.0017631653,0.007028044,0.0030088397,-0.0019515387
234666_at,-0.0068164305,-0.004158771,-0.0042671217,0.0010228286
234667_at,-0.0024123245,-0.0046801353,-0.0058012577,-0.004106588
234668_at,0.004986189,-0.0008667021,-0.005133828,0.0016931179
234669_x_at,-0.0065470156,-0.0034204745,-0.0024918464,-0.0034035994
234670_at,0.004990109,-0.004129008,-0.0041826745,-0.0046431404
234671_at,0.00037234373,0.003525345,0.0031983168,0.0017244722
234672_s_at,-0.00027298369,9.200698e-05,-0.0070198276,0.0048203296
234673_at,-0.004630168,0.007013972,0.002854849,0.0034220226
234674_at,-0.0054780343,-0.0014971823,0.0022025073,0.0001803209
234675_x_at,-0.0017484837,0.0037505704,-0.0041718874,-0.0065804017
234676_s_at,0.0034733154,0.0051497878,-0.0024616064,0.0051824343
234677_at,-0.005337773,-0.0041395472,-0.0041185413,0.0044761053
234678_at,0.0033287976,-0.0068807676,0.0009894205,-0.004730406
234679_at,-0.0049305973,0.0043568746,-0.002618634,-0.0030201618
234680_at,0.001912768,0.00081349997,0.0068975994,-0.004247118
234681_s_at,0.002961922,-0.0050471923,0.0076630446,-0.006914596
234682_at,0.002212608,0.0012544631,-0.0016160589,0.004681281
234683_at,0.007889793,0.0036257384,-0.0059299543,0.00473828
234684_s_at,-5.921191e-07,0.0015256371,-0.0036325543,0.00028634712
234685_x_at,0.0028304465,-0.0018495935,0.0058706673,-0.002141108
234686_at,-0.0038924245,-0.0018015312,-0.0014480281,-0.005532932
234687_x_at,0.0033285082,0.0059075267,0.006362768,-0.004971676
234688_x_at,0.0051340954,0.000987603,0.004301653,-0.0025106436
234689_at,-0.0027714688,-0.005117225,0.005641676,0.0075244834
234690_at,0.004264941,-0.0054528867,-0.0013537218,0.0035141194
234691_at,-0.0035201886,0.0014408221,0.004481795,-0.0013210878
234692_at,-0.005156161,-0.0067398176,-0.0027897062,-0.0041521406
234693_at,-0.0077919164,-0.0067426437,0.002437892,0.007845738
234694_at,-0.00044228506,0.0040486488,0.0027369966,0.0013095619
234695_x_at,-0.005480918,0.0033544754,-0.0012595439,-0.0027779422
234696_at,0.0055667902,0.002191273,0.0011728563,0.0078635365
234697_x_at,0.0023262436,0.0075163534,-0.0016690108,-0.007418289
234698_at,0.002636734,0.0014762115,0.0026292228,-0.0024624383
234699_at,-0.0025003343,0.005564313,-0.00015450222,-0.004186011
234700_s_at,-0.0043417495,0.0017246235,-0.010163777,0.009332512
234701_at,-0.0020324597,0.006680986,-0.005895529,-0.005158304
234702_x_at,0.0007819605,-0.0050591403,-0.0016758285,-0.0021631648
234703_at,0.004394539,0.005009175,-0.003723338,-0.0014828895
234704_at,0.008015002,0.0015894471,0.001519476,-0.0017473355
234705_at,-0.001485817,-0.005944928,-0.004063749,-0.0032445206
234706_x_at,0.005821125,-0.0025023974,-0.003096223,-0.004366179
234707_x_at,0.0045520645,0.0059519936,0.0022266232,0.00585433
234708_at,0.004176811,0.001236986,0.0025894914,0.0030330373
234709_at,-0.00436769,-0.0069224844,0.002388787,0.0035861987
234710_s_at,0.005515258,-0.00061282836,-0.0027317198,-0.0021833926
234711_s_at,-0.0056473124,0.0077887797,0.0056361547,-0.0042918236
234712_at,0.0016725413,0.008273535,0.007323027,-0.0009788356
234713_x_at,-4.37045e-05,-0.00012566117,0.002247209,0.0030256032
234714_x_at,-0.006295156,0.003132379,0.0023070183,0.003786693
234715_at,0.004772825,-0.0067534647,-0.0031742293,-0.006050386
234716_at,-0.00431198,-0.0017604585,0.0015951887,0.001575147
234717_at,0.0050164955,0.006056993,-0.005882333,0.0008371574
234718_at,0.007524968,-0.0051293336,0.0042701084,0.0044399602
234719_at,0.0008136683,0.004392323,0.0073821144,0.002438215
234720_s_at,0.004054341,0.00046077237,0.0029927196,-0.0052972967
234721_s_at,0.0010483279,-0.004938165,0.0032686386,-0.006944409
234722_x_at,0.005489122,0.001524075,0.0055608884,0.0016253567
234723_x_at,-0.0017598053,-0.002382864,0.0013181505,-0.00084370695
234724_x_at,0.0048687155,0.006180509,-0.004953719,0.00017743398
234725_s_at,-0.00046348738,-0.004478993,-0.0013688615,-0.0017761345
234726_s_at,0.0011730383,-0.004868503,-0.0012975496,0.005046284
234727_at,0.0068785935,0.0051715216,0.0077208616,0.0025341206
234728_s_at,-0.00037221969,-0.0012872615,-0.00402531,0.0049676336
234729_at,-0.0029277382,0.0039760247,0.000426161,0.006852153
234730_s_at,-0.0060232845,0.004838847,-0.0030978185,0.00051644014
234731_at,-0.0007456606,-0.0024891659,0.0067366073,0.002851603
234732_s_at,0.0076934644,0.0044429037,0.0029140208,-0.0024155313
234733_s_at,0.0056887493,0.0037292042,-0.0029427595,-0.004046403
234734_s_at,-0.0013380132,-0.004069851,-0.0014554203,-0.006149687
234735_s_at,0.0034580275,-0.0031622716,0.00093347434,0.004764338
234736_at,0.0014417067,-0.004209126,0.0006088577,0.00010838529
234737_at,-0.004329631,0.0044410005,-0.004542925,0.006356648
234738_s_at,0.0019352234,0.0011843978,-0.0005629427,0.000619762
234739_at,0.0018149499,0.002592934,-0.0016150106,0.0035232161
234740_at,0.0044058445,0.0072474303,0.0071100444,0.0017683721
234741_at,0.0014534674,0.008208635,0.008224909,-0.0021794874
234742_at,-0.0044227047,-0.0063578584,0.0061352924,0.0074296757
234743_at,-0.00328232,-0.0025388845,0.006662331,-0.0030446239
234744_x_at,0.0067948075,0.00520699,0.0065038945,0.0013199855
234745_at,-0.004067412,0.005964041,0.0014151877,0.0066933744
234746_at,0.0015317718,0.0037417784,-0.0018402772,-0.0064288923
234747_at,-0.000284481,-0.0011323654,0.002128375,0.00014321905
234748_x_at,-0.0017025423,0.0010635019,-0.0014166322,-0.0028829596
234749_s_at,0.007306213,0.006470177,0.00030637404,0.0040055113
234750_at,0.004900232,0.0019097273,0.0009851237,0.0070734546
234751_s_at,0.0027930439,-0.0034196696,-0.00077376567,0.0060019335
234752_x_at,0.0075348243,-0.0009764644,0.0038964702,0.0022647823
234753_x_at,0.001823063,-0.0054948777,-0.0037891525,-0.00035160643
234754_at,0.004277549,-0.0054597314,3.2286725e-06,0.0040225363
234755_x_at,0.0056208665,0.005960026,0.0031742796,0.003913694
234756_at,-0.0036976077,0.0020727844,0.005758263,-0.00096152606
234757_at,-0.005575336,0.0012806039,-0.004694595,-0.0028038137
234758_at,0.0070066806,0.002965424,-0.0012399817,0.0041719005
234759_at,0.0033668303,0.005562325,0.00014639147,0.00032863798
234760_at,-0.0025175796,0.003354127,0.0024020795,-0.005867361
234761_at,-0.006169119,0.0012041049,0.0062568965,0.0020896473
234762_x_at,-0.0042931736,-0.0042378525,0.003384821,0.0012926231
234763_at,0.0054666335,-0.0055086557,0.0006227643,-0.0033633453
234764_x_at,-0.005409134,0.0014314984,0.0060716216,-0.00030780523
234765_at,0.006389949,0.0003993911,0.00477565,-0.0029598153
234766_at,-0.00022209044,0.0024964537,-0.0025732352,-0.0026592962
234767_at,0.0025967364,0.004961973,-0.0055620396,-0.006387573
234768_at,-0.006214615,0.004038166,-0.0064433073,0.006749448
234769_at,-0.0017407417,0.0061882036,-0.0010163474,-0.0043550935
234770_at,0.001981159,0.004523446,0.000338628,0.001964548
234771_at,0.0063009416,0.006439223,0.0016760395,0.0026309015
234772_s_at,-0.0071838372,-0.005273563,-0.0042972174,0.00065144035
234773_x_at,-0.002769759,0.0075660604,-0.00359195,0.006168745
234774_at,0.009360237,0.0024400023,-0.0045027076,0.0074713225
234775_at,0.004054741,0.0068985852,-0.0008867408,-0.003447552
234776_at,0.004025698,0.0019313304,-0.0038540254,-0.00046941004
234777_at,-0.00023472711,-0.005864368,-0.0031754589,-0.0021802946
234778_at,-0.006165795,0.00113769,-0.0048965225,0.007076995
234779_at,-0.0066261576,-0.0034537702,0.0013273123,0.002965344
234780_at,0.0017388146,0.0019726618,-0.00021296626,-0.0024032828
234781_at,-2.3880208e-05,-0.005887621,0.0017018302,-0.0010197613
234782_at,0.0032659876,-0.00080082717,-0.0020330485,-0.0058004633
234783_at,0.0019822614,-0.0035717548,0.0057558194,-0.006088374
234784_at,0.0056775142,0.007018356,0.005965303,-0.004766624
234785_at,-0.003334031,0.006914563,0.0020925384,0.0025284046
234786_at,0.0014732572,-0.004728063,0.0077267922,0.0023518181
234787_at,0.0007445615,0.002358433,0.006279393,-0.00012349372
234788_x_at,-0.007890567,-0.0035603207,-0.005506106,-0.001444116
234789_at,0.0066078682,-0.005464403,0.00625152,-0.0016676986
234790_at,-0.00019902983,0.0056244126,0.003342915,0.0006094568
234791_at,-3.938289e-05,0.002136935,0.0021260846,0.006814473
234792_x_at,0.002133943,0.0060232356,0.0039493297,0.0068816054
234793_at,0.005339581,-0.007088712,-0.00018127561,0.0013573978
234794_at,0.004022157,-0.0025049297,-0.0040770676,-0.006429869
234795_at,0.008164513,0.0010880264,-0.0014173951,0.0018351816
234796_at,0.0001554086,0.005928423,-0.0029291485,0.00601648
234797_at,-0.0053911554,0.00050419196,0.0048445784,-0.00192412
234798_x_at,0.0056787212,-0.004481347,-0.0039383858,0.004927751
234799_at,-0.00045930257,-0.0027909128,-0.006718805,0.007399503
234800_at,-0.0016238772,-0.0014498716,0.0061286762,0.007936433
234801_s_at,-0.0056864196,0.009361591,-0.0038247171,-0.006698573
234802_at,0.0024560993,-0.0049869586,-0.00058531633,0.008183801
234803_at,0.007493817,-0.0027525846,-0.0032607594,-0.005552619
234804_at,0.007372687,0.0061021834,0.0031461832,0.006478459
234805_at,0.0022390566,0.0007818946,-0.001080284,-0.004566084
234806_at,-0.0031836934,0.0036410163,0.0013593888,0.00055312586
234807_x_at,-0.0017569548,-0.0008220326,-0.0069049704,0.0033527797
234808_x_at,-0.0015874562,0.0056343097,-0.0033281858,0.00011053973
234809_at,-0.002556718,0.0038316355,0.0014641427,-0.003928423
234810_at,-0.0035954702,0.00061731704,0.006809713,-0.00412549
234811_at,-0.00010328706,0.007681866,-0.0025064128,0.0066623655
234812_at,-0.0072520818,-0.005939625,-0.0014562604,-0.001496204
234813_at,-0.0007043563,0.0053176,0.0014623727,-0.0070919776
234814_at,0.0021102596,-0.002643489,0.0020014604,-0.006562077
234815_at,-0.006804066,-0.005135567,0.004726683,0.007206184
234816_at,0.0016808307,0.008139248,-0.0044129686,-0.0007498346
234817_at,-0.0023244123,-0.006864363,-0.005302738,0.00440918
234818_at,0.0067729326,0.006491331,9.90513e-06,0.0021455907
234819_at,-0.0062229475,0.0048051095,-0.005628103,-0.0039172512
234820_at,0.0031279728,-0.0022492674,0.0035400966,0.005659934
234821_at,0.002213185,-0.00687949,0.003801156,0.0062209335
234822_at,-0.0027123308,-0.0033047153,-0.002296739,-0.0049922545
234823_at,-0.000759348,0.0036841568,0.005568965,-0.004388756
234824_at,-0.0017522392,0.003766577,0.0033027679,-0.0039088544
234825_at,0.0007745206,-0.00077213143,0.0064971102,-0.0005907026
234826_at,0.0013409079,-0.006516547,-0.0018593462,-0.001595323
234827_at,0.003906478,-0.0029760255,-2.1414438e-05,0.0023942753
234828_at,-0.001791381,0.007946821,-0.0013467193,0.0043134503
234829_at,-0.005273081,-0.00018165469,0.00030882616,0.0043696025
234830_at,-0.0050527006,0.0024752072,-0.004083671,-0.0055024396
234831_at,0.00050506485,-0.0034014233,-0.0032012644,-0.006143912
234832_at,-0.0050810324,0.0011943415,-0.0014058221,0.0030419282
234833_at,0.0023660546,0.005069472,-0.00060597935,0.0029965516
234834_at,0.00030193795,-0.00018330678,0.004470076,0.005127458
234835_at,0.0014751569,-0.004392081,0.0068104235,-0.0028915624
234836_at,-0.0021759304,-0.006979228,-0.0052884305,0.0066706794
234837_at,0.004506762,0.0033876896,-0.0009625067,-0.0024102665
234838_at,0.00050858216,0.008243541,-0.0021703155,0.0008073893
234839_at,0.005999267,-0.006771309,-0.0049252016,-0.0005536758
234840_s_at,-0.0062627997,-0.0027541686,0.008049557,0.0036653758
234841_x_at,0.0004420526,0.0058141914,-0.001847324,0.0035952707
234842_at,0.006081046,-0.0050428533,-0.00012717229,0.0071040113
234843_s_at,0.0036484362,-0.004900218,-0.00614482,0.004784534
234844_at,-0.0020405657,0.0058459733,0.0083029065,-0.002973354
234845_at,-0.0008613297,0.0027474142,0.0027512198,0.002887687
234846_at,0.0075154733,-0.002431936,-0.0025069814,0.006460977
234847_at,0.004354059,0.0051754937,0.0047448296,-0.0031710824
234848_at,-0.00053834915,-0.0035274392,0.008149406,-0.005337775
234849_at,0.00626721,-0.00052511535,-0.003934861,0.0013404437
234850_at,-0.0013593562,0.004007949,0.0072160843,0.007889125
234851_at,2.0328327e-05,0.0013633339,-0.0005878799,-0.0063031646
234852_at,0.0041404744,0.00658207,-0.004491867,-0.0023642625
234853_s_at,0.0045373994,-0.0018768333,-0.0007601783,-0.005620391
234854_at,0.004809348,-0.0053876466,0.00041432068,0.0053381296
234855_at,0.006343648,0.006657034,-0.002831142,0.004215422
234856_at,-0.000767981,-0.003347699,-0.005910697,-0.0002514328
234857_at,0.0058328896,0.00047848505,8.029484e-05,-0.0019495053
234858_at,-0.00038296726,0.0055346224,-0.002599426,0.0045196502
234859_at,-0.0028535938,0.003181299,0.004115517,0.001041763
234860_at,0.0018331811,-0.00257783,-0.00515545,0.0028903538
234861_at,0.0012092227,0.0047678375,0.005876202,0.0068966313
234862_at,-5.2030002e-05,-0.000163623,0.0037119784,-0.001897599
234863_x_at,-0.00184683,-0.0072993757,-0.0007761022,0.001307207
234864_s_at,-0.0047157938,0.002204341,0.0004745173,0.0070292307
234865_at,-7.09701e-05,0.0060478486,0.006409277,0.0043080277
234866_s_at,0.0030879527,0.0003179475,0.0049390155,-0.003011171
234867_at,9.09736e-05,0.0038105152,-0.006351012,-0.00481001
234868_s_at,0.008952821,0.007306083,-0.002858908,0.0022019553
234869_at,-0.00029037762,-0.0035488685,0.0016160877,-0.00045224416
234870_at,-0.007044917,0.0045307023,-0.0062834644,-0.0044201766
234871_at,0.0034692886,0.0018284408,-0.0031383242,0.008012249
